text,label
 A container of soda in Colombia was infected with the coronavirus.,Fake
" The coronavirus was called a “plague” by the WHO; 2.9 million were infected and 950,680 died.",Fake
 “2019-nCoV is old and there is already a cure to it”,Fake
" Over 1,500 people have died from the new coronavirus (Jan. 31)",Fake
" A video shows a market in the Chinese city of Wuhan, where the deadly coronavirus strain emerged.",Fake
 Coronavirus was created in a lab in order to destroy the Chinese economy. A vaccine is already available.,Fake
 A photo shows coronavirus victims lying in the streets in China.,Fake
 A coronavirus vaccine was patented in 2004.,Fake
" Corpses of coronavirus victims are scattered on a street in Wuhan, China.",Fake
 A video shows the new hospital set up in China for coronavirus patients.,Fake
 Doctors recommend Vitamin C and fennel seed tea to warn off the novel coronavirus.,Fake
 Fennel tea is a cure against the new coronavirus.,Fake
 Bill Gates predicted the coronavirus outbreak.,Fake
 WHO told people to avoid sex with live animals.,Fake
 Spanish Health Department has released a notification about the new coronavirus.,Fake
 WHO advises to avoid “unprotected sex” with animals.,Fake
 Video of a doctor fainted on the floor after getting infected with coronavirus.,Fake
" “Cocaine kills coronavirus, scientists are shocked to discover that this drug can fight the virus.”",Fake
 Coronavirus has arrived in the Balkan region. (Jan. 30),Fake
 Coronavirus hits a 15% fatality rate.,Fake
 A person with COVID-19 died in a hospital in Taiwan. His body was burned on 1/26. (Jan. 30),Fake
 Strong garlic soup can cure the “Wuhan Virus”.,Fake
 Don’t wear clothes with fur collar or fleece material. It is easy to be contaminated by the “Wuhan Virus”.,Fake
 Bats are hidden in every households’ rooftop in Wuhan.,Fake
 China constructed an hospital for the epidemic in 48 hours.,Fake
 Authors of a tabletop exercise in Oct 2019 predicted that Wuhan coronavirus might kill 65 million people.,Fake
 Video of Wuhan market where the new coronavirus started to spread.,Fake
" Photo of several people lying on the ground in the middle of the street, allegedly in China.",Fake
" Chinese pet owners are killing their cats and dogs by throwing them out of the window, in fear of their pets spreading the coronavirus. This comes after memos were issued by authorities for pet owners to get rid of their animals.",Fake
 The Canadian Department of Health issued an emergency notification recommending that people keep their throats moist to protect from the novel coronavirus.,Fake
" 4,600 Chinese arrived to Hakata Port, in Japan.",Fake
 “Tokyo Olympic Games 2020 will be canceled because of coronavirus.”,Fake
" In Japan, “It’s the Democratic party’s fault that health insurance system is abused by foreigners”",Fake
 It’s not a virus but 5G that is causing disease and deaths,Fake
 Gates Foundation has funded the development of the new coronavirus.,Fake
 The Canadian Ministry of Health issued a press release indicating the states in which they are taking security measures to combat the coronavirus 2019-nCoV.,Fake
" Manir Hossain, a 23-year-old man from India’s Tripura, died in a hospital in Malaysia due to the new coronavirus.",Fake
 Mélange Of Unrelated Videos From China Shared Misleadingly In Context To Recent Corona Virus Outbreak.,Fake
 Two ways of wearing a surgical mask: Colored side out if you are sick and white side out if you do not want to become sick.,Fake
 “Some Japanese people infected with the novel coronavirus were refused from a charter flight from Wuhan to Tokyo (on Jan.30) without any Japanese legal basis.”,Fake
" According to a certain document, there are infected cases in some areas of South Korea, but the Korean government is hiding the cases. (Jan. 30)",Fake
 The Chinese government announced on official document “Garlic is a preventive food for Novel coronavirus.”,Fake
 Novel coronavirus is commuicated by package or imported goods shipping from China to Korea.,Fake
 Romania developed a coronavirus vaccine able to cure white people only.,Fake
 Video of a woman eating bat soup and its relation with the coronavirus outbreak.,Fake
 Video shows a plate of bat soup that allegedly started the coronavirus outbreak.,Fake
 Five foods that help you avoid the coronavirus,Fake
" Coronavirus has killed over 10,000 people (Jan. 30)",Fake
" The biological research laboratory Ruilan Bao Hu San Biotech Limited in Shanghai, the city where #coronarvirus originated, has a logo like that of the Umbrella Corporation of RESIDENT EVIL and corona is an anagram for Racoon. WTF",Fake
" Video shows a parasite being removed for someone’s lips, sharing it in relation with coronavirus.",Fake
 A video of a girl collapsing in a store because she was affected by coronavirus.,Fake
 Wuhan coronavirus is a cross between the bat virus and the pig virus,Fake
" A video that shows a market in Wuhan, China",Fake
" A coronavirus case was diagnosed in Atasehir hospital, Istanbul (Jan. 30)",Fake
 A bowl of freshly boiled garlic water can cure the novel coronavirus (2019-nCoV),Fake
 Philippines’ “local mainstream media” reported that the novel coronavirus (2019-nCoV) has a low mortality rate.,Fake
" Video of “the market of terror, where the coronavirus originated”.",Fake
 Coronavirus SARS-CoV-2 is a weapon developed in a chinese lab.,Fake
 China built a hospital in 48 hours to receive new coronavirus patients.,Fake
 North Korean leader will execute anyone who is infected with the new coronavirus.,Fake
 People lying in the street in China because of the new coronavirus.,Fake
 All the soldiers in South Korea cannot go on leave because of the novel coronavirus(2019-nCoV) outbreak.,Fake
 The Chinese government announced that “garlic is a preventative food for the the novel coronavirus.”,Fake
 Novel coronavirus can be transmitted by packages and/or imported goods shipped from China to Korea.,Fake
 The lab from which the coronavirus originated has a similar symbol as the lab responsible for a mass outbreak in the Resident Evil games.,Fake
 Jacob Rothschild owns a patent to coronavirus.,Fake
" Coronavirus killed 10,000 people in Wuhan.",Fake
 China constructed a hospital for the new coronavirus in 48 hours.,Fake
" The Umbrella Corporation, from the video game Resident Evil, is linked to the Chinese company RLSW.",Fake
" Posts saying that, for several centuries, there have been pandemics in the 20’s.",Fake
 A person died of hematemesis in Beitou. He was then diagnosed with 2019n-Cov. Wear a mask in Taipei.,Fake
 Chinese panic video over coronavirus.,Fake
 Prevent coronavirus by drinking warm water.,Fake
 The virus is entirely different from all the known virus forms. It activates all bacterias and other viruses in human body.,Fake
" Coronavirus was made in a lab, with pre existing patents for a vaccine. The Bill and Melinda Gates foundation is involved in spreading the coronavirus.",Fake
 Picture of the first new Wuhan coronavirus hospital.,Fake
 A man collapses in a staircase because of the CoV.,Fake
" The Chinese company Ruilan Bao Hu San Biotech Limited is the origin of the novel coronavirus. Its logo resemble the Umbrella Corporation, from the video game Resident Evil.",Fake
 WHO advises population to avoid having unprotected sex with animals.,Fake
 Doctors recommend vitamin C and fennel seed tea to help avoid the novel coronavirus.,Fake
 Vitamin C with zinc prevent and treat the coronavirus infection.,Fake
 Government of India recommends homeopathy and other alternative medicines for preventing coronavirus.,Fake
" This video shows a seafood market in Wuhan, China.",Fake
 Video of a girl dying of coronavirus in a shopping mall.,Fake
 Chinese people rush to Japan to abuse Japanese health insurance system.,Fake
 A tweet entitled “Risk of novel coronavirus and countermeasures” saying “The virus stays alive for 48 hours.” “The clothes need to be disinfected with alcohol and goggles to prevent corneal infection.” “Die without fever.”,Fake
 The first patient diagnosed in Ecuador with COVID-19 died. (Jan. 29),Fake
" The article includes a compilation of different false claims and manipulative photos: 1) false claim saying that there was identified infected person in Georgia, 2) false claim about banana being a source of spread of coronavirus, 3) false claim saying that chinese passengers getting fever medication, 4) false claim about Georgian doctors refusing to screen passengers on the coronavirus in the airport",Fake
 Ministry of health’s emergency notified the public about the new coronavirus outbreak. (Jan. 29),Fake
 Video of a girl dying of coronavirus.,Fake
" Video of a market in Wuhan (China), the suspected origin of the coronavirus outbreak.",Fake
 Statistics are predicting millions of dead people and billions of infected people in a few days.,Fake
" “Japan has sent many masks to Wuhan, China. But China hasn’t supported Japan ever before.”",Fake
 A team from @WorldPopProject has heat mapped the highest risk counties for the #Wuhancoronavirus. “Japan is the second country in the list because Abe’s administration doesn’t enforce immigration restrictions.”,Fake
 The Korean Government pay travellers’ medical expense for coronavirus without legal basis.,Fake
 Coronavirus is in Des Moines. (Jan. 29),Fake
" Scripps urgent care in San Diego is on lockdown, two people with the new coronavirus are isolated.",Fake
 Bill Gates patented the coronavirus.,Fake
" A video taken in Wuhan (China), where the coronavirus outbreak started.",Fake
 The WHO has recommended to avoid unprotected sex with live wild or farm animals,Fake
 Emergency notification issued by the Spanish Health Ministry about coronavirus,Fake
" Death toll in Wuhan due to coronavirus reaches 10,000 people",Fake
